borrowerid,borrowername,region,country,IQ_INDUSTRY_SECTOR,parent,parentticker,ticker,companyisprivate
3627,Changying 2021-2 Auto Loans ABS,,China,Consumer Discretionary,Baoding Great Wall Holdings Group Co Ltd,,,
3628,Guangdong Huizhou Pinghai Power Station Co Ltd,,China,Utilities,Guangdong Huizhou Pinghai Power Station Co Ltd,,,
3629,Jingrui Properties (Group) Co Ltd,,China,Real Estate,Jingrui Holdings Ltd,,,
3630,PCPD Capital Ltd,,Hong Kong,Real Estate,PCCW Ltd,,,
3631,Goucheng International Co Ltd,,China,Financials,Ninghai City Construction Investment Development Co Ltd,,,
3632,Shengshi Rongdi 2021-1 Auto Loan ABS,,China,Financials,BYD Co Ltd,,,
3633,Seibu Holdings Inc,,Japan,Consumer Discretionary,Seibu Holdings Inc,,,
3634,China Coal Energy Co Ltd,,China,Materials,China National Coal Group Corp,,,
3635,China Electronics Technology Group Corp,,China,Consumer Discretionary,China Electronics Technology Group Corp,,,
3636,Hunan Wujo Light Industry & Chemicals Group Co Ltd,,China,Materials,Hunan Wujo Light Industry & Chemicals Group Co Ltd,,,
3637,Hangzhou Yuhang Transportation Group Co Ltd,,China,Industrials,Hangzhou Yuhang Transportation Group Co Ltd,,,
3638,Leaguer Group Co Ltd,,China,Financials,Shenzhen Investment Holdings Co Ltd,,,
3639,Holley Group Co Ltd,,China,noinfo,Holley Group Co Ltd,,,
3640,Taizhou Circular Economy Development Co Ltd,,China,Real Estate,Taizhou Circular Economy Development Co Ltd,,,
3641,Jiaxing International Business District Investment & Construction Co Ltd,,China,Real Estate,Jiaxing International Business District Investment & Construction Co Ltd,,,
3642,Sichuan New Energy Power Co Ltd,,China,Materials,Sichuan Development Holding Co Ltd,,,
3643,Dalian Equipment Investment Group Co Ltd,,China,Industrials,Dalian Equipment Investment Group Co Ltd,,,
3644,Aux Group Co Ltd,,China,Industrials,Ningbo Yuanxing Industry Investment Co Ltd,,,
3645,Guangzhou City Construction Investment Group Co Ltd,,China,Industrials,Guangzhou City Construction Investment Group Co Ltd,,,
3646,Lujiang City Construction Investment Co Ltd,,China,Real Estate,Lujiang City Construction Investment Co Ltd,,,
3647,Sichuan Expressway Co Ltd,,China,Industrials,Sichuan Expressway Co Ltd,,,
3648,Liuzhou Dongtong Investment Development Co Ltd,,China,Real Estate,Guangxi Liuzhou Investment Holding Group Co Ltd,,,
3649,Liuzhou Investment Holding Co Ltd,,China,noinfo,Guangxi Liuzhou Investment Holding Group Co Ltd,,,
3650,Sinohydro Bureau 11 Co Ltd,,China,Industrials,Sinohydro Bureau 11 Co Ltd,,,
3651,Nanjing Jiangning Binjiang New Town Development & Construction Co Ltd,,China,Industrials,Nanjing Jiangning Binjiang New Town Development & Construction Co Ltd,,,
3652,Zhejiang Hisun Group Co Ltd,,China,Health Care,Taizhou Jiaojiang District State-owned Assets Operation Co Ltd,,,
3653,Chongqing Free Trade Port Area Development Management Group Co Ltd,,China,Real Estate,Chongqing Free Trade Port Area Development Management Group Co Ltd,,,
3654,Chongqing Yukang Asset Management Co Ltd,,China,Financials,China Resources Co Ltd,,,
3655,Zhaoqing Guolian Investment Holdings Co Ltd,,China,Industrials,Zhaoqing Guolian Investment Holdings Co Ltd,,,
3656,Nantong Sutong Technology Park Development Holding Co Ltd,,China,Real Estate,Nantong Sutong Holding Group Co Ltd,,,
3657,Pingxiang Huifeng Investment Co Ltd,,China,Real Estate,Pingxiang Huifeng Investment Co Ltd,,,
3658,ShaanXi Provincial Natural Gas Co Ltd,,China,Utilities,Shaanxi Yanchang Petroleum (Group) Co Ltd,,,
3659,F&N Treasury Pte Ltd,,Singapore,noinfo,Thai Charoen Corp Group - TCC Group,,,
3660,Generation 2021-2 Auto Loans ABS,,China,Financials,Geely Automobile Holdings Ltd,,,
3661,Shanghe 2021-1 Green Auto Loan Backed Securitization,,China,Financials,SAIC,,,
3662,Starzen Co Ltd,,Japan,Consumer Staples,Starzen Co Ltd,,,
3663,Seawings (HK) Co Ltd,,China,Industrials,Wuxi Communications Industry Group Co Ltd,,,
3664,Beijing Hyundai Auto Finance Co Ltd,,China,Financials,Beijing Hyundai Motor Co Ltd,,,
3665,Wesfarmers Ltd,,Australia,Consumer Discretionary,Wesfarmers Ltd,,,
3666,Changzhou Rail Transport Development Co Ltd,,China,Industrials,Changzhou Rail Transport Development Co Ltd,,,
3667,Sports Toto Malaysia Sdn Bhd,,Malaysia,Consumer Discretionary,Berjaya Corp Bhd,,,
3668,Tokai Carbon Co Ltd,,Japan,Materials,Tokai Carbon Co Ltd,,,
3669,PT Gajah Tunggal Tbk,,Indonesia,Consumer Discretionary,PT Gajah Tunggal Tbk,,,
3670,Wuzhen industrial (Tongxiang) Co Ltd,,China,Real Estate,Wuzhen industrial (Tongxiang) Co Ltd,,,
3671,Zixing City Construction Investment Co Ltd,,China,Industrials,Zixing City Construction Investment Co Ltd,,,
3672,Mashang Xiaofei Finance Co Ltd,,China,Consumer Discretionary,Mashang Xiaofei Finance Co Ltd,,,
3673,Xinjiang Beixin Road & Bridge Group Co Ltd,,China,Industrials,Xinjiang Beixin Road & Bridge Group Co Ltd,,,
3674,Xinxing Ductile Iron Pipes Co Ltd,,China,Materials,Xinxing Ductile Iron Pipes Co Ltd,,,
3675,Senior Beneficial Interest 202105 (Contract No 210269),,Japan,Industrials,Senior Beneficial Interest 202105 (Contract No 210269),,,
3676,Youyuanjiahe 2021 -2 RMBS,,China,Financials,China Post Group Corp Ltd,,,
3677,Bavarian Sky Zhixin Auto Mortgage Loan 2021-2 ABS,,China,Industrials,BMW,,,
3678,China Oil & Gas Group Ltd,,Hong Kong,Utilities,China Oil & Gas Group Ltd,,,
3679,Ganzhou Hengzhi Co Ltd,,China,Real Estate,Ganzhou Hengzhi Co Ltd,,,
3680,Guangan Economics Technology Development Zone Hengsheng Investment Development Co Ltd,,China,Industrials,Guangan Economics Technology Development Zone Hengsheng Investment Development Co Ltd,,,
3681,Hangzhou Fuyang Chengtou Group (HK) Ltd,,China,Industrials,Hangzhou Fuyang City Construction Investment Group Co Ltd,,,
3682,CCCC First Harbor Engineering Co Ltd,,China,Industrials,China Communications Construction Group Co Ltd,,,
3683,Beijing Easyhome Investment Holding Group Co Ltd,,China,Consumer Discretionary,Beijing Zhongtian Jiye Investment Management Co Ltd,,,
3684,Wuhan Dangdai Science & Technology Industries (Group) Co Ltd,,China,noinfo,Wuhan Dangdai Science & Technology Industries (Group) Co Ltd,,,
3685,Li & Fung Ltd,,Hong Kong,Consumer Discretionary,King Lun Holdings Ltd,,,
3686,Shui On Development (Holding) Ltd,,China,Real Estate,Shui On Co Ltd,,,
3687,Leading Holdings Group Ltd,,China,Real Estate,Leading Holdings Group Ltd,,,
3688,Hong Run International Co Ltd,,China,Industrials,Taixing Hongqiao Industrial Development Co Ltd,,,
3689,BCEG (HongKong) Co Ltd,,China,Industrials,Beijing Construction Engineering Group Co Ltd,,,
3690,Hebei Jointo Energy Investment Co Ltd,,China,Utilities,Hebei Construction & Investment Group Co Ltd,,,
3691,LLITST Finance Pty Ltd,,Australia,Real Estate,Lendlease International Towers Sydney Trust,,,
3692,Ningbo Rail Transit Group Co Ltd,,China,Real Estate,Ningbo Rail Transit Group Co Ltd,,,
3693,CK Property Finance (MTN) Ltd,,Hong Kong,Real Estate,CK Hutchison Holdings Ltd,,,
3694,Capitaland China Trust,,China,Real Estate,Temasek Holdings (Pte) Ltd,,,
3695,Emeco Pty Ltd,,Australia,Industrials,Emeco Holdings Ltd,,,
3696,Zhongyuan Zhicheng Co Ltd,,China,Industrials,Zhongyuan Yuzi Investment Holding Group Co Ltd,,,
3697,Aspial Treasury Pte Ltd,,Singapore,Consumer Discretionary,Aspial Corp Ltd,,,
3698,West China Cement Ltd,,China,Industrials,West China Cement Ltd,,,
3699,Dees Supreme Co Ltd,,Thailand,Industrials,Dees Supreme Co Ltd,,,
3700,Weihai Wendeng District City Asset Management Co Ltd,,China,Industrials,Weihai Wendeng District City Asset Management Co Ltd,,,
3701,Rongfa 2021-1 Retail Auto Mortgage Loan Securitization,,China,Financials,Stellantis NV,,,
3702,Silver Arrow China 2021-1 Retail Auto Loan Asset Backed Notes Trust,,China,Financials,Mercedes-Benz Group AG,,,
3703,Jiangsu Zhangjiagang Economic Development Zone Industry Corp,,China,Industrials,Jiangsu Zhangjiagang Economic Development Zone Industry Corp,,,
3704,Hunan Changde Deyuan Investment Development Co Ltd,,China,Industrials,Hunan Changde Deyuan Investment Development Co Ltd,,,
3705,Nanjing Tangshan Construction Investment & Development Co Ltd,,China,Industrials,Nanjing Tangshan Construction Investment & Development Co Ltd,,,
3706,Peixian State-owned Assets Management Co Ltd,,China,Industrials,Peixian State-owned Assets Management Co Ltd,,,
3707,Liaocheng Xingye Economic Development Co Ltd,,China,Industrials,Liaocheng Xingye Economic Development Co Ltd,,,
3708,Xuzhou Jinlong Lake Holding Group Co Ltd,,China,Real Estate,Xuzhou Jinlong Lake Holding Group Co Ltd,,,
3709,Luzhou Hi-tech Investment Group Co Ltd,,China,Industrials,Luzhou Hi-tech Investment Group Co Ltd,,,
3710,Bluestar Finance Holdings Ltd,,China,Materials,Sinochem Holdings Corp Ltd,,,
3711,Green Cross Corp (South Korea),,South Korea,Health Care,Green Cross Holdings Corp,,,
3712,Daewoo Engineering & Construction Co Ltd,,South Korea,Industrials,KDB Bank,,,
3713,Gaon Cable Co Ltd,,South Korea,Materials,LS Corp,,,
3714,Lotte Food Co Ltd,,South Korea,Consumer Staples,Lotte Corp,,,
3715,GS Caltex Corp,,South Korea,Energy,GS Caltex Corp,,,
3716,SGC Energy Co Ltd,,South Korea,Utilities,SGC Energy Co Ltd,,,
3717,DB Insurance Co Ltd,,South Korea,Financials,DB Inc,,,
3718,Dongbu Corp,,South Korea,Industrials,Keystone Private Equity Co Ltd,,,
3719,Sajo Industries Co Ltd,,South Korea,Consumer Staples,SajoDaerim Corp,,,
3720,Yulchon Chemical Co Ltd,,South Korea,Materials,Yulchon Chemical Co Ltd,,,
3721,Kwang Dong Pharmaceutical Co Ltd,,South Korea,Health Care,Kwang Dong Pharmaceutical Co Ltd,,,
3722,Hansol Chemical Co Ltd,,South Korea,Materials,Hansol Paper Co Ltd,,,
3723,KCC Engineering & Construction Co Ltd,,South Korea,Industrials,KCC Engineering & Construction Co Ltd,,,
3724,POSCO Engineering & Construction Co Ltd,,South Korea,Industrials,POSCO Holdings Inc,,,
3725,LOTTE Global Logistics Co Ltd,,South Korea,Industrials,LOTTE Global Logistics Co Ltd,,,
3726,Doosan Infracore Co Ltd,,South Korea,Industrials,HD Hyundai Infracore Co Ltd,,,
3727,SK E&S Co Ltd,,South Korea,Utilities,SK Inc,,,
3728,Seah Holdings Corp,,South Korea,Materials,Seah Holdings Corp,,,
3729,Halla Holdings Corp,,South Korea,Consumer Discretionary,Halla Corp,,,
3730,Hanwha E&C,,South Korea,Industrials,Hanwha Group,,,
3731,GS E&R Corp,,South Korea,Utilities,GS Holdings Corp,,,
3732,SaraminHR Co Ltd,,South Korea,Industrials,SaraminHR Co Ltd,,,
3733,Daesung Energy Co Ltd,,South Korea,Utilities,Daesung Group,,,
3734,Farm Hannong Co Ltd,,South Korea,Materials,LG Chem Ltd,,,
3735,SK Global Chemical Co Ltd,,South Korea,Materials,SK Inc,,,
3736,Mando Corp,,South Korea,Consumer Discretionary,HL Mando Co Ltd,,,
3737,Hyundai Development Co,,South Korea,Industrials,Hyundai Development Co,,,
3738,Kintetsu World Express Inc,,Japan,Industrials,Kintetsu Group Holdings Co Ltd,,,
3739,Suntory Beverage & Food Ltd,,Japan,Consumer Staples,Kotobuki Fudosan Co Ltd,,,
3740,Ningbo Raw Water Co Ltd,,China,Utilities,Ningbo Raw Water Co Ltd,,,
3741,Hyundai Oilbank Co Ltd,,South Korea,Energy,Hyundai Heavy Industries Holdings Co Ltd,,,
3742,Hyundai Motor Co,,South Korea,Consumer Discretionary,Hyundai Motor Co,,,
3743,GS Engineering & Construction Corp,,South Korea,Industrials,GS Holdings Corp,,,
3744,Hyundai Corp Holdings Co Ltd,,South Korea,Consumer Staples,Hyundai Corp Holdings Co Ltd,,,
3745,Parnas Hotel Co Ltd,,South Korea,Consumer Discretionary,GS Holdings Corp,,,
3746,Pan Ocean Co Ltd,,South Korea,Industrials,Harim Holdings Co Ltd,,,
3747,Kolon Industries Inc,,South Korea,Materials,Kolon Corp,,,
3748,Hyosung Heavy Industries Corp,,South Korea,Industrials,Hyosung Heavy Industries Corp,,,
3749,Hyosung Advanced Materials Corp,,South Korea,Consumer Discretionary,Hyosung Advanced Materials Corp,,,
3750,Vena Energy Capital Pte Ltd,,Singapore,Utilities,Vena Energy Pte Ltd,,,
3751,Qingdao West Coast Development Group Co Ltd,,China,Real Estate,Qingdao Haifa State-owned Capital Investment & Operation Group Co Ltd,,,
3752,Sansheng Holdings (Group) Co Ltd,,Hong Kong,Real Estate,Mega Regal Ltd,,,
3753,Beijing Banking & Insurance Business Park Investment Holding Co Ltd,,China,Real Estate,Beijing City Shijingshan District State-owned Asset Management Co Ltd,,,
3754,China South Industries Group Co Ltd,,China,Consumer Discretionary,China South Industries Group Co Ltd,,,
3755,Lianyungang Agriculture Development Group Co Ltd,,China,noinfo,Lianyungang Agriculture Development Group Co Ltd,,,
3756,Chengtong Real Estate Investment Co Ltd,,China,Real Estate,Chengtong Real Estate Investment Co Ltd,,,
3757,Anhui Province Energy Group Co Ltd,,China,Utilities,Anhui Province Energy Group Co Ltd,,,
3758,Ezhou Xinhangcheng Infrastructure Construction Co Ltd,,China,Industrials,Ezhou Xinhangcheng Infrastructure Construction Co Ltd,,,
3759,Kia Corp,,South Korea,Consumer Discretionary,Hyundai Motor Co,,,
3760,Coway Holdings Inc,,South Korea,Consumer Discretionary,MBK Partners Ltd,,,
3761,Xiaomi Best Time International Ltd,,China,Communication Services,Xiaomi Corp,,,
3762,LSA Holdings Co Ltd,,South Korea,Materials,LSA Holdings Co Ltd,,,
3763,Hyundai Wia Corp,,South Korea,Consumer Discretionary,Hyundai Wia Corp,,,
3764,Korea Aerospace Industries Ltd,,South Korea,Industrials,Korea Aerospace Industries Ltd,,,
3765,Daesang Holdings Co Ltd,,South Korea,noinfo,Daesang Holdings Co Ltd,,,
3766,Hyundai Construction Equipment Co Ltd,,South Korea,Industrials,Hyundai Construction Equipment Co Ltd,,,
3767,Maeil Dairies Co Ltd,,South Korea,Consumer Staples,Maeil Dairies Co Ltd,,,
3768,Hyundai Heavy Industries Holdings Co Ltd,,South Korea,Energy,Hyundai Heavy Industries Holdings Co Ltd,,,
3769,Aoyuan Group Co Ltd,,China,Industrials,Asia Square Holdings Ltd,,,
3770,Guangzhou Panyu Haiyi Real Estate Development Co Ltd,,China,Real Estate,Star River Group Ltd,,,
3771,Inner Mongolia Mengniu Dairy (Group) Co Ltd,,China,Consumer Staples,China Mengniu Dairy Co Ltd,,,
3772,Rongqiao Group Co Ltd,,China,Real Estate,Rongqiao Group Co Ltd,,,
3773,Eastern Air Overseas (Hong Kong) Co Ltd,,Hong Kong,Industrials,China Eastern Air Holding Co Ltd,,,
3774,Fuzhou City Construction Development Group Co Ltd,,China,Industrials,Fuzhou Urban Construction Investment Group Co Ltd,,,
3775,Bright Galaxy International Ltd,,China,Real Estate,Beijing State-owned Capital Operation & Management Co Ltd,,,
3776,Hunan Youzhou State-owned Investment Group Co Ltd,,China,Industrials,Hunan Youzhou State-owned Investment Group Co Ltd,,,
3777,Guangxi Liugong Machinery Co Ltd,,China,Industrials,Guangxi Liugong Machinery Co Ltd,,,
3778,Chongqing Degan Industrial Park Construction Co Ltd,,China,Industrials,Chongqing Jiangjin District Huashin Asset Management (Group) Co Ltd,,,
3779,Zunyi Investment (Group) Co Ltd,,China,Real Estate,Zunyi Investment (Group) Co Ltd,,,
3780,Edith Cowan University,,Australia,Industrials,Edith Cowan University,,,
3781,Keihan Holdings Co Ltd,,Japan,Industrials,Keihan Holdings Co Ltd,,,
3782,Huiyuan 2021-1 Non-performing Loans Securitization,,China,Financials,CITIC Group Corp,,,
3783,Shun Xin International Development Co Ltd,,China,Industrials,Yuyao Shuncai Investment Holdings Co Ltd,,,
3784,Zhejiang Energy International Ltd,,China,noinfo,Zhejiang Energy Group Co Ltd,,,
3785,Estate Sky Ltd,,Hong Kong,Real Estate,Digisino Assets Ltd,,,
3786,Expand Lead Ltd,,China,Real Estate,China Minmetals Corp,,,
3787,Open House Co Ltd,,Japan,Real Estate,Open House Group Co Ltd,,,
3788,Yankuang Group (Cayman) Ltd,,China,Materials,Shandong Energy Group Co Ltd,,,
3789,Toyota Glory 2021-1 Auto Loan Credit Asset-backed Securities,,China,Financials,Toyota Motor Corp,,,
3790,Nagatanien Holdings Co Ltd,,Japan,Consumer Staples,Nagatanien Holdings Co Ltd,,,
3791,FLCT Treasury Pte Ltd,,Singapore,Real Estate,Thai Charoen Corp Group - TCC Group,,,
3792,Fuzhou Linchuan District City Construction Development Investment Co Ltd,,China,Industrials,Fuzhou Linchuan District City Construction Development Investment Co Ltd,,,
3793,Guohua Life Insurance Co Ltd,,China,Financials,Hubei Biocause Pharmaceutical Co Ltd,,,
3794,CSSC Capital 2015 Ltd,,China,Industrials,China State Shipbuilding Corp Ltd,,,
3795,Sichuan New Hope Real Estate Development Co Ltd,,China,Real Estate,Sichuan New Hope Real Estate Development Co Ltd,,,
3796,Yangzhou Qingherui Investment Construction Co Ltd,,China,Industrials,Yangzhou Qingherui Investment Construction Co Ltd,,,
3797,Zoucheng Limin Construction Development Group Co Ltd,,China,Industrials,Zoucheng Limin Construction Development Group Co Ltd,,,
3798,Anton Oilfield Services Group,,China,Energy,Anton Oilfield Services Group,,,
3799,Huijing Holdings Co Ltd,,China,Real Estate,Huijing Holdings Co Ltd,,,
3800,Lai Sun MTN Ltd,,Hong Kong,Real Estate,Lai Sun Garment (International) Ltd,,,
3801,LBS Bina Group Bhd,,Malaysia,Real Estate,LBS Bina Group Bhd,,,
3802,China Grand Automotive Services Ltd,,China,Consumer Discretionary,China Grand Automotive Services Group Co Ltd,,,
3803,Hangzhou Iron & Steel Group Co Ltd,,China,Materials,Hangzhou Iron & Steel Group Co Ltd,,,
3804,Vertex Capital Investment Ltd,,China,Financials,Guangzhou City Construction Investment Group Co Ltd,,,
3805,Shandong Iron & Steel Xinheng International Co Ltd,,China,Materials,Shandong Iron & Steel Group Co Ltd,,,
3806,Chalco Hong Kong Investment Co Ltd,,China,Materials,Chalco,,,
3807,Pingan Real Estate Capital Ltd,,China,Real Estate,Ping An Insurance (Group) Co of China Ltd,,,
3808,Thai Union Group pcl,,Thailand,Consumer Staples,Thai Union Group pcl,,,
3809,Gemdale Ever Prosperity Investment Ltd,,China,Real Estate,Gemdale Corp,,,
3810,China Huashi Enterprises Co Ltd,,China,Industrials,China Huashi Enterprises Co Ltd,,,
3811,Nanxiong State-owned Investment Co Ltd,,China,Industrials,Nanxiong State-owned Investment Co Ltd,,,
3812,Zhenro Properties Holdings Co Ltd,,China,Real Estate,Zhenro Properties Group Ltd,,,
3813,DWPF Finance Pty Ltd,,Australia,Real Estate,Dexus Funds Management Ltd,,,
3814,Sinotrans Ltd,,China,Industrials,China Merchants Group Ltd,,,
3815,ESR-REIT,,Singapore,Real Estate,ESR Group Ltd,,,
3816,COSCO SHIPPING Holdings Co Ltd,,China,Industrials,COSCO SHIPPING Holdings Co Ltd,,,
3817,NIPPON REIT Investment Corp,,Japan,Real Estate,SBI Holdings,,,
3818,Siamnuwat Co Ltd,,Thailand,Real Estate,Siamnuwat Co Ltd,,,
3819,YCIC International (HK) Co Ltd,,China,Financials,Yunnan Communications Investment & Construction Group Co Ltd,,,
3820,Mapletree Treasury Services Ltd,,Singapore,Real Estate,Temasek Holdings (Pte) Ltd,,,
3821,Teijin Ltd,,Japan,Materials,Teijin Ltd,,,
3822,Autopia China 2021-2 Retail Auto Mortgage Loan Securitization,,China,Financials,Beijing Hyundai Motor Co Ltd,,,
3823,Summit Digitel Infrastructure Pvt Ltd,,India,Communication Services,Summit Digitel Infrastructure Pvt Ltd,,,
3824,TSH Sukuk Murabahah Sdn Bhd,,Malaysia,Industrials,TSH Resources Bhd,,,
3825,Toyota Glory 2021-2 Auto Loan Credit Asset-backed Securities,,China,Financials,Toyota Motor Corp,,,
3826,Zhejiang Deqing Jinkai Urban Development Co Ltd,,China,Industrials,Zhejiang Deqing Jinkai Urban Development Co Ltd,,,
3827,PT ABM Investama Tbk,,Indonesia,Materials,PT ABM Investama Tbk,,,
